month,gpu,usage_percent,category,source_url
2026-07,AMD Radeon RX 9060 XT,0.76,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon RX 9060 XT,0.80,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 2060 SUPER,0.83,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 2060 SUPER,0.81,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 2060 SUPER,0.78,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 2060 SUPER,0.76,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 2060 SUPER,0.75,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 4070 Ti SUPER,0.82,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 4070 Ti SUPER,0.78,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 4070 Ti SUPER,0.76,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 4070 Ti SUPER,0.74,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 4070 Ti SUPER,0.74,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 4090,0.77,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 4090,0.76,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 4090,0.73,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 4090,0.72,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 4090,0.71,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,Intel UHD Graphics,0.71,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,Intel UHD Graphics,0.73,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,Intel UHD Graphics,0.73,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,Intel UHD Graphics,0.75,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,Intel UHD Graphics,0.70,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.60,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.67,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.67,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.69,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 3050 6GB Laptop GPU,0.70,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 5070 Laptop GPU,0.47,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 5070 Laptop GPU,0.52,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 5070 Laptop GPU,0.63,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 5070 Laptop GPU,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 5070 Laptop GPU,0.68,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 2070 SUPER,0.74,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 2070 SUPER,0.73,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 2070 SUPER,0.69,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 2070 SUPER,0.69,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 2070 SUPER,0.67,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 4080,0.69,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 4080,0.69,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 4080,0.65,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 4080,0.68,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 4080,0.67,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 4080 SUPER,0.69,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 4080 SUPER,0.67,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 4080 SUPER,0.65,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 4080 SUPER,0.64,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 4080 SUPER,0.63,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.68,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.69,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.66,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.65,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.63,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,AMD Radeon RX 7800 XT,1.29,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,AMD Radeon RX 7800 XT,0.68,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,AMD Radeon RX 7800 XT,0.66,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,AMD Radeon RX 7800 XT,0.63,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon RX 7800 XT,0.63,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce GTX 1070,0.66,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce GTX 1070,0.66,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce GTX 1070,0.62,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce GTX 1070,0.62,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce GTX 1070,0.61,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,AMD Radeon RX 580 2048SP,0.60,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,AMD Radeon RX 580 2048SP,0.59,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,AMD Radeon RX 580 2048SP,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,AMD Radeon RX 580 2048SP,0.60,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon RX 580 2048SP,0.57,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,AMD Radeon RX 580,0.56,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,AMD Radeon RX 580,0.60,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,AMD Radeon RX 580,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,AMD Radeon RX 580,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon RX 580,0.56,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,AMD Radeon RX 6700 XT,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,AMD Radeon RX 6700 XT,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,AMD Radeon RX 6700 XT,0.56,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,AMD Radeon RX 6700 XT,0.56,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon RX 6700 XT,0.55,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce GTX 1050,0.59,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce GTX 1050,0.59,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce GTX 1050,0.57,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce GTX 1050,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce GTX 1050,0.54,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 3080 Ti,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 3080 Ti,0.58,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 3080 Ti,0.55,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 3080 Ti,0.55,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 3080 Ti,0.54,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,AMD Radeon RX 5700 XT,0.57,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,AMD Radeon RX 5700 XT,0.57,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,AMD Radeon RX 5700 XT,0.56,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,AMD Radeon RX 5700 XT,0.57,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon RX 5700 XT,0.54,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,AMD Radeon RX 7600,0.48,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,AMD Radeon RX 7600,0.48,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,AMD Radeon RX 7600,0.50,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon RX 7600,0.49,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 2050,0.49,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 2050,0.50,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 2050,0.50,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 2050,0.49,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 2050,0.48,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,Intel(R) Graphics,0.34,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,Intel(R) Graphics,0.38,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,Intel(R) Graphics,0.40,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,Intel(R) Graphics,0.44,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,Intel(R) Graphics,0.48,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,AMD Radeon (TM) Graphics,0.44,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,AMD Radeon (TM) Graphics,0.48,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,AMD Radeon (TM) Graphics,0.46,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,AMD Radeon (TM) Graphics,0.48,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon (TM) Graphics,0.47,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce GTX 1660,0.51,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce GTX 1660,0.50,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce GTX 1660,0.48,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce GTX 1660,0.47,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce GTX 1660,0.46,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 5070 Ti Laptop GPU,0.34,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 5070 Ti Laptop GPU,0.37,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 5070 Ti Laptop GPU,0.41,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 5070 Ti Laptop GPU,0.37,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 5070 Ti Laptop GPU,0.44,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 2070,0.51,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 2070,0.47,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 2070,0.46,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 2070,0.44,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 2070,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 3070 Laptop GPU,0.46,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 3070 Laptop GPU,0.46,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 3070 Laptop GPU,0.45,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 3070 Laptop GPU,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 3070 Laptop GPU,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,Intel UHD Graphics 620,0.42,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,Intel UHD Graphics 620,0.45,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,Intel UHD Graphics 620,0.45,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,Intel UHD Graphics 620,0.48,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,Intel UHD Graphics 620,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 5090,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 5090,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 5090,0.42,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 5090,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 5090,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 5050 Laptop GPU,0.26,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 5050 Laptop GPU,0.29,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 5050 Laptop GPU,0.33,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 5050 Laptop GPU,0.35,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 5050 Laptop GPU,0.42,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,AMD Radeon RX 7900 XTX,0.45,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,AMD Radeon RX 7900 XTX,0.45,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,AMD Radeon RX 7900 XTX,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,AMD Radeon RX 7900 XTX,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,AMD Radeon RX 7900 XTX,0.42,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce GTX 1080,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce GTX 1080,0.43,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce GTX 1080,0.40,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce GTX 1080,0.40,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce GTX 1080,0.39,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce GTX 1650 Ti,0.40,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce GTX 1650 Ti,0.40,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce GTX 1650 Ti,0.40,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce GTX 1650 Ti,0.38,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce GTX 1650 Ti,0.36,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-04,NVIDIA GeForce RTX 3090,0.38,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-05,NVIDIA GeForce RTX 3090,0.39,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-06,NVIDIA GeForce RTX 3090,0.36,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-07,NVIDIA GeForce RTX 3090,0.36,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
2026-08,NVIDIA GeForce RTX 3090,0.36,all_video_cards,https://store.steampowered.com/hwsurvey/videocard/?start_date=2016-09-04&end_date=2026-09-04&l=english
